time_s,T10_K,T10_C,T_heater_avg_K,T_heater_avg_C,Q_in_W,Q_heater_to_air_total_W,Q_heater_to_air_conv_W,Q_heater_to_air_rad_W,Q_air_to_duct_total_W,Q_air_to_duct_conv_W,Q_air_to_duct_rad_W,Q_heater_to_support_W,OF_Q_heater_total_raw_W,OF_Q_heater_conv_raw_W,OF_Q_duct_total_raw_W,OF_Q_duct_conv_raw_W,OF_Q_support_raw_W
104.5,339.78782,66.63782,339.607118,66.457118,4.36875,1.89972004,1.22957245,0.67014759,1.81177121,1.12291999,0.68885122,0,1.89972004,1.22957245,-1.81177121,-1.12291999,0
105,339.95737,66.80737,339.767762,66.617762,4.36875,1.90451787,1.23151432,0.67300355,1.79125337,1.1001348,0.69111857,0,1.90451787,1.23151432,-1.79125337,-1.1001348,0
105.5,340.10907,66.95907,339.928342,66.778342,4.36875,1.91571837,1.23984888,0.67586949,1.8400721,1.14368576,0.69638634,0,1.91571837,1.23984888,-1.8400721,-1.14368576,0
106,340.27339,67.12339,340.087592,66.937592,4.36875,1.91956572,1.24086895,0.67869677,1.80183342,1.10409496,0.69773846,0,1.91956572,1.24086895,-1.80183342,-1.10409496,0
106.5,340.43999,67.28999,340.247679,67.097679,4.36875,1.91735786,1.23577015,0.68158771,1.80104245,1.10093877,0.70010368,0,1.91735786,1.23577015,-1.80104245,-1.10093877,0
107,340.59908,67.44908,340.406698,67.256698,4.36875,1.93371571,1.24930465,0.68441106,1.84195842,1.13910324,0.70285518,0,1.93371571,1.24930465,-1.84195842,-1.13910324,0
107.5,340.75882,67.60882,340.566353,67.416353,4.36875,1.90717224,1.21988282,0.68728942,1.88922217,1.18239663,0.70682554,0,1.90717224,1.21988282,-1.88922217,-1.18239663,0
108,340.91609,67.76609,340.726821,67.576821,4.36875,1.91661202,1.22644323,0.69016879,1.85572396,1.14854964,0.70717432,0,1.91661202,1.22644323,-1.85572396,-1.14854964,0
108.5,341.07802,67.92802,340.886904,67.736904,4.36875,1.90519619,1.2121407,0.69305549,1.86374819,1.15208135,0.71166684,0,1.90519619,1.2121407,-1.86374819,-1.15208135,0
109,341.23991,68.08991,341.047218,67.897218,4.36875,1.91831619,1.22238486,0.69593133,1.79913386,1.08024002,0.71889384,0,1.91831619,1.22238486,-1.79913386,-1.08024002,0
109.5,341.40142,68.25142,341.205585,68.055585,4.36875,1.95942247,1.26066815,0.69875432,1.82216901,1.10269856,0.71947045,0,1.95942247,1.26066815,-1.82216901,-1.10269856,0
110,341.56357,68.41357,341.362012,68.212012,4.36875,1.96676906,1.2651822,0.70158686,1.91478932,1.1920191,0.72277022,0,1.96676906,1.2651822,-1.91478932,-1.1920191,0
110.5,341.72123,68.57123,341.518817,68.368817,4.36875,1.95278589,1.24836431,0.70442158,1.89930052,1.17706453,0.72223599,0,1.95278589,1.24836431,-1.89930052,-1.17706453,0
111,341.87548,68.72548,341.675023,68.525023,4.36875,1.98799787,1.28076241,0.70723546,1.91290677,1.18442054,0.72848623,0,1.98799787,1.28076241,-1.91290677,-1.18442054,0
111.5,342.03022,68.88022,341.829477,68.679477,4.36875,2.00840878,1.29840324,0.71000554,1.81692064,1.0878306,0.72909004,0,2.00840878,1.29840324,-1.81692064,-1.0878306,0
112,342.17991,69.02991,341.982712,68.832712,4.36875,2.02628916,1.31349957,0.71278959,1.86395735,1.12969546,0.73426189,0,2.02628916,1.31349957,-1.86395735,-1.12969546,0
112.5,342.3385,69.1885,342.135182,68.985182,4.36875,2.03270027,1.31713924,0.71556103,1.90811948,1.174917,0.73320248,0,2.03270027,1.31713924,-1.90811948,-1.174917,0
113,342.49765,69.34765,342.287794,69.137794,4.36875,2.01517651,1.29685032,0.71832619,1.92768914,1.1879246,0.73976454,0,2.01517651,1.29685032,-1.92768914,-1.1879246,0
113.5,342.65756,69.50756,342.441279,69.291279,4.36875,2.02166446,1.30053209,0.72113237,1.90831592,1.166532,0.74178392,0,2.02166446,1.30053209,-1.90831592,-1.166532,0
114,342.80897,69.65897,342.59325,69.44325,4.36875,2.04269781,1.31879305,0.72390476,1.90466006,1.15613688,0.74852318,0,2.04269781,1.31879305,-1.90466006,-1.15613688,0
114.5,342.95377,69.80377,342.744579,69.594579,4.36875,2.04996078,1.32330443,0.72665635,1.93040687,1.18198662,0.74842025,0,2.04996078,1.32330443,-1.93040687,-1.18198662,0
115,343.10323,69.95323,342.895917,69.745917,4.36875,2.0420198,1.31257465,0.72944515,1.9628971,1.21673869,0.74615841,0,2.0420198,1.31257465,-1.9628971,-1.21673869,0
115.5,343.25133,70.10133,343.0473,69.8973,4.36875,2.05169323,1.3194931,0.73220013,1.96639109,1.21558495,0.75080614,0,2.05169323,1.3194931,-1.96639109,-1.21558495,0
116,343.39755,70.24755,343.198291,70.048291,4.36875,2.05062096,1.315642,0.73497896,1.98402674,1.22586473,0.75816201,0,2.05062096,1.315642,-1.98402674,-1.22586473,0
116.5,343.54399,70.39399,343.349337,70.199337,4.36875,2.05321605,1.31546474,0.73775131,1.96711718,1.20933279,0.75778439,0,2.05321605,1.31546474,-1.96711718,-1.20933279,0
117,343.69403,70.54403,343.499421,70.349421,4.36875,2.07945951,1.33897568,0.74048383,2.00547253,1.24376519,0.76170734,0,2.07945951,1.33897568,-2.00547253,-1.24376519,0
117.5,343.84743,70.69743,343.647981,70.497981,4.36875,2.09444011,1.35122602,0.74321409,2.02025852,1.25693945,0.76331907,0,2.09444011,1.35122602,-2.02025852,-1.25693945,0
118,343.99872,70.84872,343.796291,70.646291,4.36875,2.09479877,1.34884323,0.74595554,2.0682711,1.29934766,0.76892344,0,2.09479877,1.34884323,-2.0682711,-1.29934766,0
118.5,344.14951,70.99951,343.945075,70.795075,4.36875,2.07990495,1.33119914,0.74870581,2.06832835,1.29777137,0.77055698,0,2.07990495,1.33119914,-2.06832835,-1.29777137,0
119,344.29834,71.14834,344.093363,70.943363,4.36875,2.09649401,1.34506339,0.75143062,2.01091245,1.23806523,0.77284722,0,2.09649401,1.34506339,-2.01091245,-1.23806523,0
119.5,344.44996,71.29996,344.240464,71.090464,4.36875,2.12535039,1.37119887,0.75415152,1.94686645,1.17309546,0.77377099,0,2.12535039,1.37119887,-1.94686645,-1.17309546,0
120,344.59842,71.44842,344.386856,71.236856,4.36875,2.13071451,1.37384965,0.75686486,1.95015477,1.17464655,0.77550822,0,2.13071451,1.37384965,-1.95015477,-1.17464655,0
120.5,344.73727,71.58727,344.531491,71.381491,4.36875,2.154748,1.39522453,0.75952347,2.01349873,1.23265926,0.78083947,0,2.154748,1.39522453,-2.01349873,-1.23265926,0
121,344.88438,71.73438,344.676475,71.526475,4.36875,2.14897976,1.38675116,0.7622286,2.11574222,1.33214739,0.78359483,0,2.14897976,1.38675116,-2.11574222,-1.33214739,0
121.5,345.02147,71.87147,344.820921,71.670921,4.36875,2.1572857,1.39236503,0.76492067,2.05648708,1.27283334,0.78365374,0,2.1572857,1.39236503,-2.05648708,-1.27283334,0
122,345.17862,72.02862,344.964258,71.814258,4.36875,2.18140345,1.41383364,0.76756981,2.05718066,1.26471208,0.79246858,0,2.18140345,1.41383364,-2.05718066,-1.26471208,0
122.5,345.33186,72.18186,345.10792,71.95792,4.36875,2.15396038,1.38368866,0.77027172,2.01687939,1.22893289,0.7879465,0,2.15396038,1.38368866,-2.01687939,-1.22893289,0
123,345.47194,72.32194,345.251944,72.101944,4.36875,2.16617138,1.39324057,0.77293081,2.0740347,1.28047216,0.79356254,0,2.16617138,1.39324057,-2.0740347,-1.28047216,0
123.5,345.60443,72.45443,345.393907,72.243907,4.36875,2.20916545,1.43360371,0.77556174,2.00142551,1.20620459,0.79522092,0,2.20916545,1.43360371,-2.00142551,-1.20620459,0
124,345.74526,72.59526,345.534663,72.384663,4.36875,2.20326671,1.42507201,0.7781947,2.0342648,1.23106503,0.80319977,0,2.20326671,1.42507201,-2.0342648,-1.23106503,0
124.5,345.88315,72.73315,345.67657,72.52657,4.36875,2.18372458,1.40285265,0.78087193,2.11809498,1.31621206,0.80188292,0,2.18372458,1.40285265,-2.11809498,-1.31621206,0
125,346.02452,72.87452,345.819161,72.669161,4.36875,2.18891697,1.40537268,0.78354429,2.12729593,1.32102606,0.80626987,0,2.18891697,1.40537268,-2.12729593,-1.32102606,0
125.5,346.16082,73.01082,345.960639,72.810639,4.36875,2.20866534,1.42244835,0.78621699,2.05206386,1.24430869,0.80775517,0,2.20866534,1.42244835,-2.05206386,-1.24430869,0
126,346.31528,73.16528,346.101686,72.951686,4.36875,2.19723403,1.40836422,0.78886981,2.09183163,1.28515415,0.80667748,0,2.19723403,1.40836422,-2.09183163,-1.28515415,0
126.5,346.46225,73.31225,346.242889,73.092889,4.36875,2.20364368,1.41213025,0.79151343,2.23455422,1.42333881,0.81121541,0,2.20364368,1.41213025,-2.23455422,-1.42333881,0
127,346.60436,73.45436,346.383931,73.233931,4.36875,2.20521617,1.41104972,0.79416645,2.1736686,1.35884584,0.81482276,0,2.20521617,1.41104972,-2.1736686,-1.35884584,0
127.5,346.74153,73.59153,346.524523,73.374523,4.36875,2.21079252,1.4139608,0.79683172,2.14413122,1.32261778,0.82151344,0,2.21079252,1.4139608,-2.14413122,-1.32261778,0
128,346.87702,73.72702,346.664889,73.514889,4.36875,2.22677526,1.42729141,0.79948385,2.09323331,1.26827079,0.82496252,0,2.22677526,1.42729141,-2.09323331,-1.26827079,0
128.5,347.01579,73.86579,346.803915,73.653915,4.36875,2.23408894,1.43197793,0.80211101,2.06709038,1.24055688,0.8265335,0,2.23408894,1.43197793,-2.06709038,-1.24055688,0
129,347.15435,74.00435,346.942648,73.792648,4.36875,2.25036748,1.44564753,0.80471995,2.0822802,1.25689251,0.82538769,0,2.25036748,1.44564753,-2.0822802,-1.25689251,0
129.5,347.29917,74.14917,347.080425,73.930425,4.36875,2.25569508,1.44836813,0.80732695,2.13301048,1.30109857,0.83191191,0,2.25569508,1.44836813,-2.13301048,-1.30109857,0
130,347.44919,74.29919,347.217941,74.067941,4.36875,2.27344976,1.46350583,0.80994393,2.22012772,1.39049482,0.8296329,0,2.27344976,1.46350583,-2.22012772,-1.39049482,0
130.5,347.58348,74.43348,347.354154,74.204154,4.36875,2.27481548,1.4622889,0.81252658,2.17853118,1.34606456,0.83246662,0,2.27481548,1.4622889,-2.17853118,-1.34606456,0
131,347.71682,74.56682,347.490217,74.340217,4.36875,2.28128126,1.46616678,0.81511448,2.27356269,1.43040516,0.84315753,0,2.28128126,1.46616678,-2.27356269,-1.43040516,0
131.5,347.85043,74.70043,347.626836,74.476836,4.36875,2.26792882,1.45019604,0.81773278,2.1657782,1.32445777,0.84132043,0,2.26792882,1.45019604,-2.1657782,-1.32445777,0
132,347.97947,74.82947,347.763076,74.613076,4.36875,2.29605192,1.47574665,0.82030527,2.17961099,1.33789773,0.84171326,0,2.29605192,1.47574665,-2.17961099,-1.33789773,0
132.5,348.10707,74.95707,347.896993,74.746993,4.36875,2.31383633,1.49098908,0.82284725,2.22617228,1.37997891,0.84619337,0,2.31383633,1.49098908,-2.22617228,-1.37997891,0
133,348.24907,75.09907,348.030321,74.880321,4.36875,2.32795109,1.50255896,0.82539213,2.12411928,1.27726206,0.84685722,0,2.32795109,1.50255896,-2.12411928,-1.27726206,0
133.5,348.38757,75.23757,348.16378,75.01378,4.36875,2.31640239,1.48844247,0.82795992,2.16482777,1.31653247,0.8482953,0,2.31640239,1.48844247,-2.16482777,-1.31653247,0
134,348.51786,75.36786,348.29689,75.14689,4.36875,2.33628985,1.50578313,0.83050672,2.16242636,1.30907599,0.85335037,0,2.33628985,1.50578313,-2.16242636,-1.30907599,0
134.5,348.64546,75.49546,348.429165,75.279165,4.36875,2.34286843,1.50983181,0.83303662,2.23333093,1.37709212,0.85623881,0,2.34286843,1.50983181,-2.23333093,-1.37709212,0
135,348.77806,75.62806,348.560957,75.410957,4.36875,2.32749686,1.49192583,0.83557103,2.21961712,1.35944568,0.86017144,0,2.32749686,1.49192583,-2.21961712,-1.35944568,0
135.5,348.91529,75.76529,348.693711,75.543711,4.36875,2.34138202,1.50324558,0.83813644,2.26306233,1.40157464,0.86148769,0,2.34138202,1.50324558,-2.26306233,-1.40157464,0
136,349.04369,75.89369,348.82489,75.67489,4.36875,2.368955,1.52831346,0.84064154,2.20754848,1.34474402,0.86280446,0,2.368955,1.52831346,-2.20754848,-1.34474402,0
136.5,349.17004,76.02004,348.95476,75.80476,4.36875,2.37294815,1.52981628,0.84313187,2.24200173,1.37428777,0.86771396,0,2.37294815,1.52981628,-2.24200173,-1.37428777,0
137,349.31189,76.16189,349.085039,75.935039,4.36875,2.3668481,1.52118337,0.84566473,2.32834643,1.46227244,0.86607399,0,2.3668481,1.52118337,-2.32834643,-1.46227244,0
137.5,349.44888,76.29888,349.214469,76.064469,4.36875,2.39096323,1.54282889,0.84813434,2.34663019,1.47703869,0.8695915,0,2.39096323,1.54282889,-2.34663019,-1.47703869,0
138,349.57432,76.42432,349.343494,76.193494,4.36875,2.39210736,1.54146194,0.85064542,2.2711391,1.40090791,0.87023119,0,2.39210736,1.54146194,-2.2711391,-1.40090791,0
138.5,349.69608,76.54608,349.4727,76.3227,4.36875,2.37239335,1.51924237,0.85315098,2.28987693,1.40783242,0.88204451,0,2.37239335,1.51924237,-2.28987693,-1.40783242,0
139,349.8191,76.6691,349.602335,76.452335,4.36875,2.38806906,1.53242503,0.85564403,2.21482671,1.33557583,0.87925088,0,2.38806906,1.53242503,-2.21482671,-1.33557583,0
139.5,349.94259,76.79259,349.730729,76.580729,4.36875,2.41407091,1.55593622,0.85813469,2.28401669,1.40557996,0.87843673,0,2.41407091,1.55593622,-2.28401669,-1.40557996,0
140,350.07273,76.92273,349.857554,76.707554,4.36875,2.42342754,1.56282362,0.86060392,2.4324937,1.55059855,0.88189515,0,2.42342754,1.56282362,-2.4324937,-1.55059855,0
140.5,350.21085,77.06085,349.985901,76.835901,4.36875,2.38738186,1.52427521,0.86310665,2.37992591,1.49435613,0.88556978,0,2.38738186,1.52427521,-2.37992591,-1.49435613,0
141,350.34076,77.19076,350.113777,76.963777,4.36875,2.412349,1.54676311,0.86558589,2.34284622,1.45535516,0.88749106,0,2.412349,1.54676311,-2.34284622,-1.45535516,0
141.5,350.46671,77.31671,350.240945,77.090945,4.36875,2.4253312,1.55727873,0.86805247,2.30636361,1.41701275,0.88935086,0,2.4253312,1.55727873,-2.30636361,-1.41701275,0
142,350.59207,77.44207,350.366852,77.216852,4.36875,2.44012642,1.56962743,0.87049899,2.28984259,1.3934416,0.89640099,0,2.44012642,1.56962743,-2.28984259,-1.3934416,0
142.5,350.71745,77.56745,350.493216,77.343216,4.36875,2.41270934,1.53972684,0.8729825,2.3161351,1.41629147,0.89984363,0,2.41270934,1.53972684,-2.3161351,-1.41629147,0
143,350.8385,77.6885,350.620256,77.470256,4.36875,2.42852413,1.55304817,0.87547596,2.30865166,1.41423087,0.89442079,0,2.42852413,1.55304817,-2.30865166,-1.41423087,0
143.5,350.96861,77.81861,350.745479,77.595479,4.36875,2.45086704,1.57295509,0.87791195,2.36680685,1.46629491,0.90051194,0,2.45086704,1.57295509,-2.36680685,-1.46629491,0
144,351.1,77.95,350.870296,77.720296,4.36875,2.4441382,1.56378797,0.88035023,2.31908806,1.40909242,0.90999564,0,2.4441382,1.56378797,-2.31908806,-1.40909242,0
144.5,351.22497,78.07497,350.995089,77.845089,4.36875,2.47856683,1.59576907,0.88279776,2.31815132,1.41704521,0.90110611,0,2.47856683,1.59576907,-2.31815132,-1.41704521,0
145,351.34429,78.19429,351.118579,77.968579,4.36875,2.47057371,1.58535708,0.88521663,2.39410407,1.48655153,0.90755254,0,2.47057371,1.58535708,-2.39410407,-1.48655153,0
145.5,351.4674,78.3174,351.241857,78.091857,4.36875,2.49443451,1.60678765,0.88764686,2.37793613,1.47021554,0.90772059,0,2.49443451,1.60678765,-2.37793613,-1.47021554,0
146,351.6136,78.4636,351.364378,78.214378,4.36875,2.47221677,1.58215248,0.89006429,2.35252704,1.44360118,0.90892586,0,2.47221677,1.58215248,-2.35252704,-1.44360118,0
146.5,351.72657,78.57657,351.487033,78.337033,4.36875,2.51432163,1.62186589,0.89245574,2.37246251,1.4542154,0.91824711,0,2.51432163,1.62186589,-2.37246251,-1.4542154,0
147,351.83656,78.68656,351.607205,78.457205,4.36875,2.5324113,1.63760434,0.89480696,2.36696416,1.44651428,0.92044988,0,2.5324113,1.63760434,-2.36696416,-1.44651428,0
147.5,351.95779,78.80779,351.727216,78.577216,4.36875,2.51207267,1.61488826,0.89718441,2.40961622,1.48778957,0.92182665,0,2.51207267,1.61488826,-2.40961622,-1.48778957,0
148,352.08262,78.93262,351.849735,78.699735,4.36875,2.48153143,1.58188913,0.8996423,2.39116295,1.47792814,0.91323481,0,2.48153143,1.58188913,-2.39116295,-1.47792814,0
148.5,352.19523,79.04523,351.972113,78.822113,4.36875,2.49539528,1.59335198,0.9020433,2.46494352,1.53820773,0.92673579,0,2.49539528,1.59335198,-2.46494352,-1.53820773,0
149,352.31574,79.16574,352.093492,78.943492,4.36875,2.4999037,1.59546604,0.90443766,2.41564934,1.4884246,0.92722474,0,2.4999037,1.59546604,-2.41564934,-1.4884246,0
149.5,352.43777,79.28777,352.215301,79.065301,4.36875,2.5019116,1.59504369,0.90686791,2.5042816,1.56556602,0.93871558,0,2.5019116,1.59504369,-2.5042816,-1.56556602,0
150,352.55717,79.40717,352.336731,79.186731,4.36875,2.50138248,1.59212415,0.90925833,2.458318,1.52585901,0.93245899,0,2.50138248,1.59212415,-2.458318,-1.52585901,0
150.5,352.68319,79.53319,352.457434,79.307434,4.36875,2.5304427,1.61879549,0.91164721,2.41167836,1.47935667,0.93232169,0,2.5304427,1.61879549,-2.41167836,-1.47935667,0
151,352.81223,79.66223,352.577368,79.427368,4.36875,2.5273439,1.61329777,0.91404613,2.41212509,1.47214735,0.93997774,0,2.5273439,1.61329777,-2.41212509,-1.47214735,0
151.5,352.92838,79.77838,352.696829,79.546829,4.36875,2.54813224,1.63174214,0.9163901,2.42032711,1.48452607,0.93580104,0,2.54813224,1.63174214,-2.42032711,-1.48452607,0
152,353.055,79.905,352.816096,79.666096,4.36875,2.52974608,1.61096702,0.91877906,2.42463921,1.47974554,0.94489367,0,2.52974608,1.61096702,-2.42463921,-1.47974554,0
152.5,353.17016,80.02016,352.935346,79.785346,4.36875,2.56435251,1.64320429,0.92114822,2.37825428,1.43811291,0.94014137,0,2.56435251,1.64320429,-2.37825428,-1.43811291,0
153,353.28367,80.13367,353.051136,79.901136,4.36875,2.59541259,1.67197751,0.92343508,2.39923488,1.45401349,0.94522139,0,2.59541259,1.67197751,-2.39923488,-1.45401349,0
153.5,353.41109,80.26109,353.167184,80.017184,4.36875,2.57527624,1.64950346,0.92577278,2.50758166,1.54688923,0.96069243,0,2.57527624,1.64950346,-2.50758166,-1.54688923,0
154,353.53393,80.38393,353.284394,80.134394,4.36875,2.57264424,1.64451937,0.92812487,2.49195705,1.54200635,0.9499507,0,2.57264424,1.64451937,-2.49195705,-1.54200635,0
154.5,353.67436,80.52436,353.399217,80.249217,4.36875,2.60310505,1.6727084,0.93039665,2.49977737,1.53982141,0.95995596,0,2.60310505,1.6727084,-2.49977737,-1.53982141,0
155,353.78211,80.63211,353.51614,80.36614,4.36875,2.58587891,1.65312021,0.9327587,2.36880672,1.41301616,0.95579056,0,2.58587891,1.65312021,-2.36880672,-1.41301616,0
155.5,353.89394,80.74394,353.631515,80.481515,4.36875,2.59875973,1.66370254,0.93505719,2.4168548,1.45657795,0.96027685,0,2.59875973,1.66370254,-2.4168548,-1.45657795,0
156,354.01029,80.86029,353.748827,80.598827,4.36875,2.55266408,1.61520378,0.9374603,2.49765614,1.52255826,0.97509788,0,2.55266408,1.61520378,-2.49765614,-1.52255826,0
156.5,354.11881,80.96881,353.867204,80.717204,4.36875,2.57697882,1.63715065,0.93982817,2.41844579,1.45921679,0.959229,0,2.57697882,1.63715065,-2.41844579,-1.45921679,0
157,354.23307,81.08307,353.980127,80.830127,4.36875,2.66771179,1.72568076,0.94203103,2.44166362,1.47241703,0.96924659,0,2.66771179,1.72568076,-2.44166362,-1.47241703,0
157.5,354.34286,81.19286,354.092137,80.942137,4.36875,2.65336363,1.70906052,0.94430311,2.52265714,1.54998715,0.97266999,0,2.65336363,1.70906052,-2.52265714,-1.54998715,0
158,354.44544,81.29544,354.203606,81.053606,4.36875,2.66461361,1.71808489,0.94652872,2.53723766,1.56411435,0.97312331,0,2.66461361,1.71808489,-2.53723766,-1.56411435,0
158.5,354.56559,81.41559,354.315723,81.165723,4.36875,2.6264123,1.67759787,0.94881443,2.57027087,1.59029334,0.97997753,0,2.6264123,1.67759787,-2.57027087,-1.59029334,0
159,354.66776,81.51776,354.428109,81.278109,4.36875,2.6584794,1.70740299,0.95107641,2.56770496,1.59507775,0.97262721,0,2.6584794,1.70740299,-2.56770496,-1.59507775,0
159.5,354.79915,81.64915,354.538751,81.388751,4.36875,2.67296106,1.71965636,0.9533047,2.56967975,1.58669965,0.9829801,0,2.67296106,1.71965636,-2.56967975,-1.58669965,0
160,354.90885,81.75885,354.648681,81.498681,4.36875,2.69121361,1.73570454,0.95550907,2.56127051,1.58121243,0.98005808,0,2.69121361,1.73570454,-2.56127051,-1.58121243,0
160.5,355.02158,81.87158,354.759061,81.609061,4.36875,2.64278263,1.68500301,0.95777962,2.56807147,1.58641395,0.98165752,0,2.64278263,1.68500301,-2.56807147,-1.58641395,0
161,355.14206,81.99206,354.872457,81.722457,4.36875,2.63085403,1.67074956,0.96010447,2.62018327,1.63220398,0.98797929,0,2.63085403,1.67074956,-2.62018327,-1.63220398,0
161.5,355.25137,82.10137,354.984567,81.834567,4.36875,2.65516365,1.69281334,0.96235031,2.69563072,1.70783341,0.98779731,0,2.65516365,1.69281334,-2.69563072,-1.70783341,0
162,355.35546,82.20546,355.096772,81.946772,4.36875,2.63145852,1.66680951,0.96464901,2.67682409,1.68770886,0.98911523,0,2.63145852,1.66680951,-2.67682409,-1.68770886,0
162.5,355.47146,82.32146,355.209174,82.059174,4.36875,2.65139526,1.68446053,0.96693473,2.51616786,1.52293161,0.99323625,0,2.65139526,1.68446053,-2.51616786,-1.52293161,0
163,355.5986,82.4486,355.321505,82.171505,4.36875,2.66198083,1.69276019,0.96922064,2.55065086,1.55668374,0.99396712,0,2.66198083,1.69276019,-2.55065086,-1.55668374,0
163.5,355.69746,82.54746,355.430606,82.280606,4.36875,2.69792182,1.7265252,0.97139662,2.5473834,1.54905528,0.99832812,0,2.69792182,1.7265252,-2.5473834,-1.54905528,0
164,355.80022,82.65022,355.539579,82.389579,4.36875,2.69134324,1.71771854,0.9736247,2.52914829,1.53258987,0.99655842,0,2.69134324,1.71771854,-2.52914829,-1.53258987,0
164.5,355.90237,82.75237,355.648317,82.498317,4.36875,2.70098191,1.72514687,0.97583504,2.5635277,1.55583727,1.00769043,0,2.70098191,1.72514687,-2.5635277,-1.55583727,0
165,356.00951,82.85951,355.756933,82.606933,4.36875,2.72919094,1.75113367,0.97805727,2.63288339,1.63397555,0.99890784,0,2.72919094,1.75113367,-2.63288339,-1.63397555,0
165.5,356.11575,82.96575,355.862222,82.712222,4.36875,2.75894241,1.77877715,0.98016526,2.55046582,1.54651246,1.00395336,0,2.75894241,1.77877715,-2.55046582,-1.54651246,0
166,356.22055,83.07055,355.968133,82.818133,4.36875,2.7322725,1.74991631,0.98235619,2.62755653,1.61773366,1.00982287,0,2.7322725,1.74991631,-2.62755653,-1.61773366,0
166.5,356.33243,83.18243,356.074665,82.924665,4.36875,2.74358163,1.75903851,0.98454312,2.58366264,1.57121934,1.0124433,0,2.74358163,1.75903851,-2.58366264,-1.57121934,0
167,356.44339,83.29339,356.181101,83.031101,4.36875,2.73070722,1.7439629,0.98674432,2.62001206,1.61515974,1.00485232,0,2.73070722,1.7439629,-2.62001206,-1.61515974,0
167.5,356.55414,83.40414,356.287031,83.137031,4.36875,2.72682148,1.73790488,0.9889166,2.69489266,1.67859409,1.01629857,0,2.72682148,1.73790488,-2.69489266,-1.67859409,0
168,356.65769,83.50769,356.394675,83.244675,4.36875,2.7151434,1.72400251,0.99114089,2.65435572,1.64334484,1.01101088,0,2.7151434,1.72400251,-2.65435572,-1.64334484,0
168.5,356.76478,83.61478,356.502278,83.352278,4.36875,2.71824227,1.72490703,0.99333524,2.70350916,1.68603918,1.01746998,0,2.71824227,1.72490703,-2.70350916,-1.68603918,0
169,356.87595,83.72595,356.607828,83.457828,4.36875,2.75640853,1.76092856,0.99547997,2.68689291,1.66212594,1.02476697,0,2.75640853,1.76092856,-2.68689291,-1.66212594,0
169.5,356.98387,83.83387,356.712955,83.562955,4.36875,2.76478474,1.76714066,0.99764408,2.63077396,1.61008109,1.02069287,0,2.76478474,1.76714066,-2.63077396,-1.61008109,0
170,357.08164,83.93164,356.816595,83.666595,4.36875,2.76966516,1.76990167,0.99976349,2.63129363,1.60313813,1.0281555,0,2.76966516,1.76990167,-2.63129363,-1.60313813,0
170.5,357.19258,84.04258,356.921892,83.771892,4.36875,2.75062369,1.748655,1.00196869,2.6714842,1.64721931,1.02426489,0,2.75062369,1.748655,-2.6714842,-1.64721931,0
171,357.30294,84.15294,357.025819,83.875819,4.36875,2.81184595,1.80776157,1.00408438,2.62912959,1.59932893,1.02980066,0,2.81184595,1.80776157,-2.62912959,-1.59932893,0
171.5,357.42609,84.27609,357.129686,83.979686,4.36875,2.72825971,1.72198778,1.00627193,2.64471824,1.60925895,1.03545929,0,2.72825971,1.72198778,-2.64471824,-1.60925895,0
172,357.52307,84.37307,357.236258,84.086258,4.36875,2.74882198,1.74034593,1.00847605,2.70419609,1.67663047,1.02756562,0,2.74882198,1.74034593,-2.70419609,-1.67663047,0
172.5,357.6272,84.4772,357.340145,84.190145,4.36875,2.78910912,1.77852136,1.01058776,2.58091973,1.54765367,1.03326606,0,2.78910912,1.77852136,-2.58091973,-1.54765367,0
173,357.72713,84.57713,357.442403,84.292403,4.36875,2.81073365,1.79804483,1.01268882,2.66426128,1.62059618,1.0436651,0,2.81073365,1.79804483,-2.66426128,-1.62059618,0
173.5,357.81619,84.66619,357.544349,84.394349,4.36875,2.80464949,1.78984525,1.01480424,2.74559763,1.70514179,1.04045584,0,2.80464949,1.78984525,-2.74559763,-1.70514179,0
174,357.91985,84.76985,357.646638,84.496638,4.36875,2.80008205,1.7831284,1.01695365,2.73508609,1.69820665,1.03687944,0,2.80008205,1.7831284,-2.73508609,-1.69820665,0
174.5,358.02665,84.87665,357.748877,84.598877,4.36875,2.80598741,1.78691974,1.01906767,2.7466271,1.70465897,1.04196813,0,2.80598741,1.78691974,-2.7466271,-1.70465897,0
175,358.13682,84.98682,357.850101,84.700101,4.36875,2.83211164,1.81096806,1.02114358,2.76727779,1.71860264,1.04867515,0,2.83211164,1.81096806,-2.76727779,-1.71860264,0
175.5,358.22972,85.07972,357.950172,84.800172,4.36875,2.8411931,1.81795696,1.02323614,2.5919616,1.55121749,1.04074411,0,2.8411931,1.81795696,-2.5919616,-1.55121749,0
176,358.32182,85.17182,358.048634,84.898634,4.36875,2.86162108,1.83637319,1.02524789,2.67736125,1.62312139,1.05423986,0,2.86162108,1.83637319,-2.67736125,-1.62312139,0
176.5,358.41616,85.26616,358.148504,84.998504,4.36875,2.82793587,1.80057495,1.02736092,2.64403098,1.59152408,1.0525069,0,2.82793587,1.80057495,-2.64403098,-1.59152408,0
177,358.51306,85.36306,358.247939,85.097939,4.36875,2.86368244,1.83426032,1.02942212,2.70145158,1.64165506,1.05979652,0,2.86368244,1.83426032,-2.70145158,-1.64165506,0
